name,id_kecamatan,kabupaten_kota_id
Dolok,122002,Kab. Padang Lawas Utara
Halongonan,122003,Kab. Padang Lawas Utara
Padang Bolak,122004,Kab. Padang Lawas Utara
Padang Bolak Julu,122005,Kab. Padang Lawas Utara
Portibi,122006,Kab. Padang Lawas Utara
Batang Onang,122007,Kab. Padang Lawas Utara
Simangambat,122008,Kab. Padang Lawas Utara
Hulu Sihapas,122009,Kab. Padang Lawas Utara
Padang Bolak Tenggara,122010,Kab. Padang Lawas Utara
Halongonan Timur,122011,Kab. Padang Lawas Utara
Ujung Batu,122012,Kab. Padang Lawas Utara
Sosopan,122101,Kab. Padang Lawas
Barumun Tengah,122102,Kab. Padang Lawas
Huristak,122103,Kab. Padang Lawas
Lubuk Barumun,122104,Kab. Padang Lawas
Huta Raja Tinggi,122105,Kab. Padang Lawas
Ulu Barumun,122106,Kab. Padang Lawas
Barumun,122107,Kab. Padang Lawas
Sosa,122108,Kab. Padang Lawas
Batang Lubu Sutam,122109,Kab. Padang Lawas
Barumun Selatan,122110,Kab. Padang Lawas
Aek Nabara Barumun,122111,Kab. Padang Lawas
Sihapas Barumun,122112,Kab. Padang Lawas
Barumun Baru,122113,Kab. Padang Lawas
Ulu Sosa,122114,Kab. Padang Lawas
Sosa Julu,122115,Kab. Padang Lawas
Barumun Barat,122116,Kab. Padang Lawas
Sosa Timur,122117,Kab. Padang Lawas
Kotapinang,122201,Kab. Labuhanbatu Selatan
Kampung Rakyat,122202,Kab. Labuhanbatu Selatan
Torgamba,122203,Kab. Labuhanbatu Selatan
Sungai Kanan,122204,Kab. Labuhanbatu Selatan
Silangkitang,122205,Kab. Labuhanbatu Selatan
Kualuh Hulu,122301,Kab. Labuhanbatu Utara
Kualuh Leidong,122302,Kab. Labuhanbatu Utara
Kualuh Hilir,122303,Kab. Labuhanbatu Utara
Aek Kuo,122304,Kab. Labuhanbatu Utara
Marbau,122305,Kab. Labuhanbatu Utara
Na IX - X,122306,Kab. Labuhanbatu Utara
Aek Natas,122307,Kab. Labuhanbatu Utara
Kualuh Selatan,122308,Kab. Labuhanbatu Utara
Lotu,122401,Kab. Nias Utara
Sawo,122402,Kab. Nias Utara
Tuhemberua,122403,Kab. Nias Utara
Sitolu Ori,122404,Kab. Nias Utara
Namohalu Esiwa,122405,Kab. Nias Utara
Alasa Talumuzoi,122406,Kab. Nias Utara
Alasa,122407,Kab. Nias Utara
Tugala Oyo,122408,Kab. Nias Utara
Afulu,122409,Kab. Nias Utara
Lahewa,122410,Kab. Nias Utara
Lahewa Timur,122411,Kab. Nias Utara
Lahomi,122501,Kab. Nias Barat
Sirombu,122502,Kab. Nias Barat
Mandrehe Barat,122503,Kab. Nias Barat
Moro'o,122504,Kab. Nias Barat
Mandrehe,122505,Kab. Nias Barat
Mandrehe Utara,122506,Kab. Nias Barat
Lolofitu Moi,122507,Kab. Nias Barat
Ulu Moro'o,122508,Kab. Nias Barat
Medan Kota,127101,Kota Medan
Medan Sunggal,127102,Kota Medan
Medan Helvetia,127103,Kota Medan
Medan Denai,127104,Kota Medan
Medan Barat,127105,Kota Medan
Medan Deli,127106,Kota Medan
Medan Tuntungan,127107,Kota Medan
Medan Belawan,127108,Kota Medan
Medan Amplas,127109,Kota Medan
Medan Area,127110,Kota Medan
Medan Johor,127111,Kota Medan
Medan Marelan,127112,Kota Medan
Medan Labuhan,127113,Kota Medan
Medan Tembung,127114,Kota Medan
Medan Maimun,127115,Kota Medan
Medan Polonia,127116,Kota Medan
Medan Baru,127117,Kota Medan
Medan Perjuangan,127118,Kota Medan
Medan Petisah,127119,Kota Medan
Medan Timur,127120,Kota Medan
Medan Selayang,127121,Kota Medan
Siantar Timur,127201,Kota Pematangsiantar
Siantar Barat,127202,Kota Pematangsiantar
Siantar Utara,127203,Kota Pematangsiantar
Siantar Selatan,127204,Kota Pematangsiantar
Siantar Marihat,127205,Kota Pematangsiantar
Siantar Martoba,127206,Kota Pematangsiantar
Siantar Sitalasari,127207,Kota Pematangsiantar
Siantar Marimbun,127208,Kota Pematangsiantar
Sibolga Utara,127301,Kota Sibolga
Sibolga Kota,127302,Kota Sibolga
Sibolga Selatan,127303,Kota Sibolga
Sibolga Sambas,127304,Kota Sibolga
Tanjungbalai Selatan,127401,Kota Tanjung Balai
Tanjungbalai Utara,127402,Kota Tanjung Balai
Sei Tualang Raso,127403,Kota Tanjung Balai
Teluk Nibung,127404,Kota Tanjung Balai
Datuk Bandar,127405,Kota Tanjung Balai
Datuk Bandar Timur,127406,Kota Tanjung Balai
Binjai Utara,127501,Kota Binjai
Binjai Kota,127502,Kota Binjai
Binjai Barat,127503,Kota Binjai
Binjai Timur,127504,Kota Binjai
Binjai Selatan,127505,Kota Binjai
Padang Hulu,127601,Kota Tebing Tinggi
Rambutan,127602,Kota Tebing Tinggi
Padang Hilir,127603,Kota Tebing Tinggi
Bajenis,127604,Kota Tebing Tinggi
Tebing Tinggi Kota,127605,Kota Tebing Tinggi
Padangsidimpuan Utara,127701,Kota Padangsidimpuan
Padangsidimpuan Selatan,127702,Kota Padangsidimpuan
Padangsidimpuan Batunadua,127703,Kota Padangsidimpuan
Padangsidimpuan Hutaimbaru,127704,Kota Padangsidimpuan
Padangsidimpuan Tenggara,127705,Kota Padangsidimpuan
Padangsidimpuan Angkola Julu,127706,Kota Padangsidimpuan
Gunungsitoli,127801,Kota Gunungsitoli
Gunungsitoli Selatan,127802,Kota Gunungsitoli
Gunungsitoli Utara,127803,Kota Gunungsitoli
Gunungsitoli Idanoi,127804,Kota Gunungsitoli
Gunungsitoli Alo'oa,127805,Kota Gunungsitoli
Gunungsitoli Barat,127806,Kota Gunungsitoli
Pancung Soal,130101,Kab. Pesisir Selatan
Ranah Pesisir,130102,Kab. Pesisir Selatan
Lengayang,130103,Kab. Pesisir Selatan
Batang Kapas,130104,Kab. Pesisir Selatan
IV Jurai,130105,Kab. Pesisir Selatan
Bayang,130106,Kab. Pesisir Selatan
Koto XI Tarusan,130107,Kab. Pesisir Selatan
Sutera,130108,Kab. Pesisir Selatan
Linggo Sari Baganti,130109,Kab. Pesisir Selatan
Lunang,130110,Kab. Pesisir Selatan
Basa Ampek Balai Tapan,130111,Kab. Pesisir Selatan
IV Nagari Bayang Utara,130112,Kab. Pesisir Selatan
Airpura,130113,Kab. Pesisir Selatan
Ranah Ampek Hulu Tapan,130114,Kab. Pesisir Selatan
Silaut,130115,Kab. Pesisir Selatan
Pantai Cermin,130203,Kab. Solok
Lembah Gumanti,130204,Kab. Solok
Payung Sekaki,130205,Kab. Solok
Lembang Jaya,130206,Kab. Solok
Gunung Talang,130207,Kab. Solok
Bukit Sundi,130208,Kab. Solok
IX Koto Sungai Lasi,130209,Kab. Solok
Kubung,130210,Kab. Solok
X Koto Singkarak,130211,Kab. Solok
X Koto Diatas,130212,Kab. Solok
Junjung Sirih,130213,Kab. Solok
Hiliran Gumanti,130217,Kab. Solok
Tigo Lurah,130218,Kab. Solok
Danau Kembar,130219,Kab. Solok
Tanjung Gadang,130303,Kab. Sijunjung
Sijunjung,130304,Kab. Sijunjung
IV Nagari,130305,Kab. Sijunjung
Kamang Baru,130306,Kab. Sijunjung
Lubuak Tarok,130307,Kab. Sijunjung
Koto VII,130308,Kab. Sijunjung
Sumpur Kudus,130309,Kab. Sijunjung
Kupitan,130310,Kab. Sijunjung
X Koto,130401,Kab. Tanah Datar
Batipuh,130402,Kab. Tanah Datar
Rambatan,130403,Kab. Tanah Datar
Lima Kaum,130404,Kab. Tanah Datar
Tanjung Emas,130405,Kab. Tanah Datar
Lintau Buo,130406,Kab. Tanah Datar
Sungayang,130407,Kab. Tanah Datar
Sungai Tarab,130408,Kab. Tanah Datar
Pariangan,130409,Kab. Tanah Datar
Salimpaung,130410,Kab. Tanah Datar
Padang Ganting,130411,Kab. Tanah Datar
Tanjuang Baru,130412,Kab. Tanah Datar
Lintau Buo Utara,130413,Kab. Tanah Datar
Batipuah Selatan,130414,Kab. Tanah Datar
Lubuk Alung,130501,Kab. Padang Pariaman
Batang Anai,130502,Kab. Padang Pariaman
Nan Sabaris,130503,Kab. Padang Pariaman
2 x 11 Enam Lingkuang,130504,Kab. Padang Pariaman
VII Koto Sungai Sarik,130505,Kab. Padang Pariaman
V Koto Kampung Dalam,130506,Kab. Padang Pariaman
Sungai Garingging,130507,Kab. Padang Pariaman
Sungai Limau,130508,Kab. Padang Pariaman
IV Koto Aur Malintang,130509,Kab. Padang Pariaman
Ulakan Tapakih,130510,Kab. Padang Pariaman
Sintuak Toboh Gadang,130511,Kab. Padang Pariaman
Padang Sago,130512,Kab. Padang Pariaman
Batang Gasan,130513,Kab. Padang Pariaman
V Koto Timur,130514,Kab. Padang Pariaman
2 x 11 Kayu Tanam,130515,Kab. Padang Pariaman
Patamuan,130516,Kab. Padang Pariaman
Enam Lingkung,130517,Kab. Padang Pariaman
Tanjung Mutiara,130601,Kab. Agam
Lubuk Basung,130602,Kab. Agam
Tanjung Raya,130603,Kab. Agam
Matur,130604,Kab. Agam
IV Koto,130605,Kab. Agam
Banuhampu,130606,Kab. Agam
Ampek Angkek,130607,Kab. Agam
Baso,130608,Kab. Agam
Tilatang Kamang,130609,Kab. Agam
Palupuh,130610,Kab. Agam
Palembayan,130611,Kab. Agam
Sungai Pua,130612,Kab. Agam
Ampek Nagari,130613,Kab. Agam
Candung,130614,Kab. Agam
Kamang Magek,130615,Kab. Agam
Malalak,130616,Kab. Agam
Suliki,130701,Kab. Lima Puluh Kota
Guguak,130702,Kab. Lima Puluh Kota
Payakumbuh,130703,Kab. Lima Puluh Kota
Luak,130704,Kab. Lima Puluh Kota
Harau,130705,Kab. Lima Puluh Kota
Pangkalan Koto Baru,130706,Kab. Lima Puluh Kota
Kapur IX,130707,Kab. Lima Puluh Kota
Gunuang Omeh,130708,Kab. Lima Puluh Kota
Lareh Sago Halaban,130709,Kab. Lima Puluh Kota
Situjuah Limo Nagari,130710,Kab. Lima Puluh Kota
Mungka,130711,Kab. Lima Puluh Kota
Bukik Barisan,130712,Kab. Lima Puluh Kota
Akabiluru,130713,Kab. Lima Puluh Kota
Bonjol,130804,Kab. Pasaman
Lubuk Sikaping,130805,Kab. Pasaman
Panti,130807,Kab. Pasaman
Mapat Tunggul,130808,Kab. Pasaman
Duo Koto,130812,Kab. Pasaman
Tigo Nagari,130813,Kab. Pasaman
Rao,130814,Kab. Pasaman
Mapat Tunggul Selatan,130815,Kab. Pasaman
Simpang Alahan Mati,130816,Kab. Pasaman
Padang Gelugur,130817,Kab. Pasaman
Rao Utara,130818,Kab. Pasaman
Rao Selatan,130819,Kab. Pasaman
Pagai Utara,130901,Kab. Kepulauan Mentawai
Sipora Selatan,130902,Kab. Kepulauan Mentawai
Siberut Selatan,130903,Kab. Kepulauan Mentawai
Siberut Utara,130904,Kab. Kepulauan Mentawai
Siberut Barat,130905,Kab. Kepulauan Mentawai
Siberut Barat Daya,130906,Kab. Kepulauan Mentawai
Siberut Tengah,130907,Kab. Kepulauan Mentawai
Sipora Utara,130908,Kab. Kepulauan Mentawai
Sikakap,130909,Kab. Kepulauan Mentawai
Pagai Selatan,130910,Kab. Kepulauan Mentawai
Koto Baru,131001,Kab. Dharmasraya
Pulau Punjung,131002,Kab. Dharmasraya
Sungai Rumbai,131003,Kab. Dharmasraya
Sitiung,131004,Kab. Dharmasraya
Sembilan Koto,131005,Kab. Dharmasraya
Timpeh,131006,Kab. Dharmasraya
Koto Salak,131007,Kab. Dharmasraya
Tiumang,131008,Kab. Dharmasraya
Padang Laweh,131009,Kab. Dharmasraya
Asam Jujuhan,131010,Kab. Dharmasraya
Koto Besar,131011,Kab. Dharmasraya
Sangir,131101,Kab. Solok Selatan
Sungai Pagu,131102,Kab. Solok Selatan
Koto Parik Gadang Diateh,131103,Kab. Solok Selatan
Sangir Jujuan,131104,Kab. Solok Selatan
Sangir Batang Hari,131105,Kab. Solok Selatan
Pauh Duo,131106,Kab. Solok Selatan
Sangir Balai Janggo,131107,Kab. Solok Selatan
Sungaiberemas,131201,Kab. Pasaman Barat
Lembah Melintang,131202,Kab. Pasaman Barat
Pasaman,131203,Kab. Pasaman Barat
Talamau,131204,Kab. Pasaman Barat
Kinali,131205,Kab. Pasaman Barat
Gunungtuleh,131206,Kab. Pasaman Barat
Ranah Batahan,131207,Kab. Pasaman Barat
Koto Balingka,131208,Kab. Pasaman Barat
Sungaiaur,131209,Kab. Pasaman Barat
Luhak Nan Duo,131210,Kab. Pasaman Barat
Sasak Ranah Pesisir,131211,Kab. Pasaman Barat
Padang Selatan,137101,Kota Padang
Padang Timur,137102,Kota Padang
Padang Barat,137103,Kota Padang
Padang Utara,137104,Kota Padang
Bungus Teluk Kabung,137105,Kota Padang
Lubuk Begalung,137106,Kota Padang
Lubuk Kilangan,137107,Kota Padang
Pauh,137108,Kota Padang
Kuranji,137109,Kota Padang
Nanggalo,137110,Kota Padang
Koto Tangah,137111,Kota Padang
Lubuk Sikarah,137201,Kota Solok
Tanjung Harapan,137202,Kota Solok
Lembah Segar,137301,Kota Sawahlunto
Barangin,137302,Kota Sawahlunto
Silungkang,137303,Kota Sawahlunto
Talawi,137304,Kota Sawahlunto
Padang Panjang Timur,137401,Kota Padang Panjang
Padang Panjang Barat,137402,Kota Padang Panjang
Guguak Panjang,137501,Kota Bukittinggi
Mandiangin Koto Selayan,137502,Kota Bukittinggi
Aur Birugo Tigo Baleh,137503,Kota Bukittinggi
Payakumbuh Barat,137601,Kota Payakumbuh
Payakumbuh Utara,137602,Kota Payakumbuh
Payakumbuh Timur,137603,Kota Payakumbuh
Lamposi Tigo Nagori,137604,Kota Payakumbuh
Payakumbuh Selatan,137605,Kota Payakumbuh
Pariaman Tengah,137701,Kota Pariaman
Pariaman Utara,137702,Kota Pariaman
Pariaman Selatan,137703,Kota Pariaman
Pariaman Timur,137704,Kota Pariaman
Bangkinang Kota,140101,Kab. Kampar
Kampar,140102,Kab. Kampar
Tambang,140103,Kab. Kampar
XIII Koto Kampar,140104,Kab. Kampar
Kuok,140105,Kab. Kampar
Siak Hulu,140106,Kab. Kampar
Kampar Kiri,140107,Kab. Kampar
Kampar Kiri Hilir,140108,Kab. Kampar
Kampar Kiri Hulu,140109,Kab. Kampar
Tapung,140110,Kab. Kampar
Tapung Hilir,140111,Kab. Kampar
Tapung Hulu,140112,Kab. Kampar
Salo,140113,Kab. Kampar
Rumbio Jaya,140114,Kab. Kampar
Bangkinang,140115,Kab. Kampar
Perhentian Raja,140116,Kab. Kampar
Kampa,140117,Kab. Kampar
Kampar Utara,140118,Kab. Kampar
Kampar Kiri Tengah,140119,Kab. Kampar
Gunung Sahilan,140120,Kab. Kampar
Koto Kampar Hulu,140121,Kab. Kampar
Rengat,140201,Kab. Indragiri Hulu
Rengat Barat,140202,Kab. Indragiri Hulu
Kelayang,140203,Kab. Indragiri Hulu
Pasir Penyu,140204,Kab. Indragiri Hulu
Peranap,140205,Kab. Indragiri Hulu
Siberida,140206,Kab. Indragiri Hulu
Batang Cenaku,140207,Kab. Indragiri Hulu
Batang Gangsal,140208,Kab. Indragiri Hulu
Lirik,140209,Kab. Indragiri Hulu
Kuala Cenaku,140210,Kab. Indragiri Hulu
Sungai Lala,140211,Kab. Indragiri Hulu
Lubuk Batu Jaya,140212,Kab. Indragiri Hulu
Rakit Kulim,140213,Kab. Indragiri Hulu
Batang Peranap,140214,Kab. Indragiri Hulu
Bengkalis,140301,Kab. Bengkalis
Bantan,140302,Kab. Bengkalis
Bukit Batu,140303,Kab. Bengkalis
Mandau,140309,Kab. Bengkalis
Rupat,140310,Kab. Bengkalis
Rupat Utara,140311,Kab. Bengkalis
Siak Kecil,140312,Kab. Bengkalis
Pinggir,140313,Kab. Bengkalis
Bandar Laksamana,140314,Kab. Bengkalis
Talang Muandau,140315,Kab. Bengkalis
Bathin Solapan,140316,Kab. Bengkalis
Reteh,140401,Kab. Indragiri Hilir
Enok,140402,Kab. Indragiri Hilir
Kuala Indragiri,140403,Kab. Indragiri Hilir
Tembilahan,140404,Kab. Indragiri Hilir
Tempuling,140405,Kab. Indragiri Hilir
Gaung Anak Serka,140406,Kab. Indragiri Hilir
Mandah,140407,Kab. Indragiri Hilir
Kateman,140408,Kab. Indragiri Hilir
Keritang,140409,Kab. Indragiri Hilir
Tanah Merah,140410,Kab. Indragiri Hilir
Batang Tuaka,140411,Kab. Indragiri Hilir
Gaung,140412,Kab. Indragiri Hilir
Tembilahan Hulu,140413,Kab. Indragiri Hilir
Kemuning,140414,Kab. Indragiri Hilir
Pelangiran,140415,Kab. Indragiri Hilir
Teluk Belengkong,140416,Kab. Indragiri Hilir
Pulau Burung,140417,Kab. Indragiri Hilir
Concong,140418,Kab. Indragiri Hilir
Kempas,140419,Kab. Indragiri Hilir
Sungai Batang,140420,Kab. Indragiri Hilir
Ukui,140501,Kab. Pelalawan
Pangkalan Kerinci,140502,Kab. Pelalawan
Pangkalan Kuras,140503,Kab. Pelalawan
Pangkalan Lesung,140504,Kab. Pelalawan
Langgam,140505,Kab. Pelalawan
Pelalawan,140506,Kab. Pelalawan
Kerumutan,140507,Kab. Pelalawan
Bunut,140508,Kab. Pelalawan
Teluk Meranti,140509,Kab. Pelalawan
Kuala Kampar,140510,Kab. Pelalawan
Bandar Sei Kijang,140511,Kab. Pelalawan
Bandar Petalangan,140512,Kab. Pelalawan
Ujung Batu,140601,Kab. Rokan Hulu
Rokan IV Koto,140602,Kab. Rokan Hulu
Rambah,140603,Kab. Rokan Hulu
Tambusai,140604,Kab. Rokan Hulu
Kepenuhan,140605,Kab. Rokan Hulu
Kunto Darussalam,140606,Kab. Rokan Hulu
Rambah Samo,140607,Kab. Rokan Hulu
Rambah Hilir,140608,Kab. Rokan Hulu
Tambusai Utara,140609,Kab. Rokan Hulu
Bangun Purba,140610,Kab. Rokan Hulu
Tandun,140611,Kab. Rokan Hulu
Kabun,140612,Kab. Rokan Hulu
Bonai Darussalam,140613,Kab. Rokan Hulu
Pagaran Tapah Darussalam,140614,Kab. Rokan Hulu
Kepenuhan Hulu,140615,Kab. Rokan Hulu
Pendalian IV Koto,140616,Kab. Rokan Hulu
Kubu,140701,Kab. Rokan Hilir
Bangko,140702,Kab. Rokan Hilir
Tanah Putih,140703,Kab. Rokan Hilir
Rimba Melintang,140704,Kab. Rokan Hilir
Bagan Sinembah,140705,Kab. Rokan Hilir
Pasir Limau Kapas,140706,Kab. Rokan Hilir
Sinaboi,140707,Kab. Rokan Hilir
Pujud,140708,Kab. Rokan Hilir
Tanah Putih Tanjung Melawan,140709,Kab. Rokan Hilir
Bangko Pusako,140710,Kab. Rokan Hilir
Simpang Kanan,140711,Kab. Rokan Hilir
Batu Hampar,140712,Kab. Rokan Hilir
Rantau Kopar,140713,Kab. Rokan Hilir
Pekaitan,140714,Kab. Rokan Hilir
Kubu Babussalam,140715,Kab. Rokan Hilir
Tanjung Medan,140716,Kab. Rokan Hilir
Bagan Sinembah Raya,140717,Kab. Rokan Hilir
Balai Jaya,140718,Kab. Rokan Hilir
Siak,140801,Kab. Siak
Sungai Apit,140802,Kab. Siak
Minas,140803,Kab. Siak
Tualang,140804,Kab. Siak
Sungai Mandau,140805,Kab. Siak
Dayun,140806,Kab. Siak
Kerinci Kanan,140807,Kab. Siak
Bunga Raya,140808,Kab. Siak
Koto Gasib,140809,Kab. Siak
Kandis,140810,Kab. Siak
Lubuk Dalam,140811,Kab. Siak
Sabak Auh,140812,Kab. Siak
Mempura,140813,Kab. Siak
Pusako,140814,Kab. Siak
Kuantan Mudik,140901,Kab. Kuantan Singingi
Kuantan Tengah,140902,Kab. Kuantan Singingi
Singingi,140903,Kab. Kuantan Singingi
Kuantan Hilir,140904,Kab. Kuantan Singingi
Cerenti,140905,Kab. Kuantan Singingi
Benai,140906,Kab. Kuantan Singingi
Gunungtoar,140907,Kab. Kuantan Singingi
Singingi Hilir,140908,Kab. Kuantan Singingi
Pangean,140909,Kab. Kuantan Singingi
Logas Tanah Darat,140910,Kab. Kuantan Singingi
Inuman,140911,Kab. Kuantan Singingi
Hulu Kuantan,140912,Kab. Kuantan Singingi
Kuantan Hilir Seberang,140913,Kab. Kuantan Singingi
Sentajo Raya,140914,Kab. Kuantan Singingi
Pucuk Rantau,140915,Kab. Kuantan Singingi
Tebing Tinggi,141001,Kab. Kepulauan Meranti
Rangsang Barat,141002,Kab. Kepulauan Meranti
Rangsang,141003,Kab. Kepulauan Meranti
Tebing Tinggi Barat,141004,Kab. Kepulauan Meranti
Merbau,141005,Kab. Kepulauan Meranti
Pulaumerbau,141006,Kab. Kepulauan Meranti
Tebing Tinggi Timur,141007,Kab. Kepulauan Meranti
Tasik Putri Puyu,141008,Kab. Kepulauan Meranti
Rangsang Pesisir,141009,Kab. Kepulauan Meranti
Sukajadi,147101,Kota Pekanbaru
Pekanbaru Kota,147102,Kota Pekanbaru
Sail,147103,Kota Pekanbaru
Lima Puluh,147104,Kota Pekanbaru
Senapelan,147105,Kota Pekanbaru
Rumbai Barat,147106,Kota Pekanbaru
Bukit Raya,147107,Kota Pekanbaru
Binawidya,147108,Kota Pekanbaru
Marpoyan Damai,147109,Kota Pekanbaru
Tenayan Raya,147110,Kota Pekanbaru
Payung Sekaki,147111,Kota Pekanbaru
Rumbai,147112,Kota Pekanbaru
Tuahmadani,147113,Kota Pekanbaru
Kulim,147114,Kota Pekanbaru
Rumbai Timur,147115,Kota Pekanbaru
Dumai Barat,147201,Kota Dumai
Dumai Timur,147202,Kota Dumai
Bukit Kapur,147203,Kota Dumai
Sungai Sembilan,147204,Kota Dumai
Medang Kampai,147205,Kota Dumai
Dumai Kota,147206,Kota Dumai
Dumai Selatan,147207,Kota Dumai
Gunung Raya,150101,Kab. Kerinci
Danau Kerinci,150102,Kab. Kerinci
Sitinjau Laut,150104,Kab. Kerinci
Air Hangat,150105,Kab. Kerinci
Gunung Kerinci,150106,Kab. Kerinci
Batang Merangin,150107,Kab. Kerinci
Keliling Danau,150108,Kab. Kerinci
Kayu Aro,150109,Kab. Kerinci
Air Hangat Timur,150111,Kab. Kerinci
Gunung Tujuh,150115,Kab. Kerinci
Siulak,150116,Kab. Kerinci
Depati Tujuh,150117,Kab. Kerinci
Siulak Mukai,150118,Kab. Kerinci
Kayu Aro Barat,150119,Kab. Kerinci
Bukitkerman,150120,Kab. Kerinci
Air Hangat Barat,150121,Kab. Kerinci
Tanah Cogok,150122,Kab. Kerinci
Danau Kerinci Barat,150123,Kab. Kerinci
Jangkat,150201,Kab. Merangin
Bangko,150202,Kab. Merangin
Muara Siau,150203,Kab. Merangin
Sungai Manau,150204,Kab. Merangin
Tabir,150205,Kab. Merangin
Pamenang,150206,Kab. Merangin
Tabir Ulu,150207,Kab. Merangin
Tabir Selatan,150208,Kab. Merangin
Lembah Masurai,150209,Kab. Merangin
Bangko Barat,150210,Kab. Merangin
Nalo Tantan,150211,Kab. Merangin
Batang Masumai,150212,Kab. Merangin
Pamenang Barat,150213,Kab. Merangin
Tabir Ilir,150214,Kab. Merangin
Tabir Timur,150215,Kab. Merangin
Renah Pembarap,150216,Kab. Merangin
Pangkalan Jambu,150217,Kab. Merangin
Jangkat Timur,150218,Kab. Merangin
Renah Pamenang,150219,Kab. Merangin
Pamenang Selatan,150220,Kab. Merangin
Margo Tabir,150221,Kab. Merangin
Tabir Lintas,150222,Kab. Merangin
Tabir Barat,150223,Kab. Merangin
Tiang Pumpung,150224,Kab. Merangin
Batang Asai,150301,Kab. Sarolangun
Limun,150302,Kab. Sarolangun
Sarolangun,150303,Kab. Sarolangun
Pauh,150304,Kab. Sarolangun
Pelawan,150305,Kab. Sarolangun
Mandiangin,150306,Kab. Sarolangun
Air Hitam,150307,Kab. Sarolangun
Bathin VIII,150308,Kab. Sarolangun
Singkut,150309,Kab. Sarolangun
Cermin Nan Gedang,150310,Kab. Sarolangun
Mandiangin Timur,150311,Kab. Sarolangun
Mersam,150401,Kab. Batanghari
Muara Tembesi,150402,Kab. Batanghari
Muara Bulian,150403,Kab. Batanghari
Batin XXIV,150404,Kab. Batanghari
Pemayung,150405,Kab. Batanghari
Maro Sebo Ulu,150406,Kab. Batanghari
Bajubang,150407,Kab. Batanghari
Maro Sebo Ilir,150408,Kab. Batanghari
Jambi Luar Kota,150501,Kab. Muaro Jambi
Sekernan,150502,Kab. Muaro Jambi
Kumpeh,150503,Kab. Muaro Jambi
Maro Sebo,150504,Kab. Muaro Jambi
Mestong,150505,Kab. Muaro Jambi
Kumpeh Ulu,150506,Kab. Muaro Jambi
Sungai Bahar,150507,Kab. Muaro Jambi
Sungai Gelam,150508,Kab. Muaro Jambi
Bahar Utara,150509,Kab. Muaro Jambi
Bahar Selatan,150510,Kab. Muaro Jambi
Taman Rajo,150511,Kab. Muaro Jambi
Tungkal Ulu,150601,Kab. Tanjung Jabung Barat
Tungkal Ilir,150602,Kab. Tanjung Jabung Barat
Pengabuan,150603,Kab. Tanjung Jabung Barat
Betara,150604,Kab. Tanjung Jabung Barat
Merlung,150605,Kab. Tanjung Jabung Barat
Tebing Tinggi,150606,Kab. Tanjung Jabung Barat
Batang Asam,150607,Kab. Tanjung Jabung Barat
Renah Mendaluh,150608,Kab. Tanjung Jabung Barat
Muara Papalik,150609,Kab. Tanjung Jabung Barat
Seberang Kota,150610,Kab. Tanjung Jabung Barat
Bram Itam,150611,Kab. Tanjung Jabung Barat
Kuala Betara,150612,Kab. Tanjung Jabung Barat
Senyerang,150613,Kab. Tanjung Jabung Barat
Muara Sabak Timur,150701,Kab. Tanjung Jabung Timur
Nipah Panjang,150702,Kab. Tanjung Jabung Timur
Mendahara,150703,Kab. Tanjung Jabung Timur
Rantau Rasau,150704,Kab. Tanjung Jabung Timur
S a d u,150705,Kab. Tanjung Jabung Timur
Dendang,150706,Kab. Tanjung Jabung Timur
Muara Sabak Barat,150707,Kab. Tanjung Jabung Timur
Kuala Jambi,150708,Kab. Tanjung Jabung Timur
Mendahara Ulu,150709,Kab. Tanjung Jabung Timur
Geragai,150710,Kab. Tanjung Jabung Timur
Berbak,150711,Kab. Tanjung Jabung Timur
Tanah Tumbuh,150801,Kab. Bungo
Rantau Pandan,150802,Kab. Bungo
Pasar Muaro Bungo,150803,Kab. Bungo
Jujuhan,150804,Kab. Bungo
Tanah Sepenggal,150805,Kab. Bungo
Pelepat,150806,Kab. Bungo
Limbur Lubuk Mengkuang,150807,Kab. Bungo
Muko-muko Bathin VII,150808,Kab. Bungo
Pelepat Ilir,150809,Kab. Bungo
Batin II Babeko,150810,Kab. Bungo
Bathin III,150811,Kab. Bungo
Bungo Dani,150812,Kab. Bungo
Rimbo Tengah,150813,Kab. Bungo
Bathin III Ulu,150814,Kab. Bungo
Bathin II Pelayang,150815,Kab. Bungo
Jujuhan Ilir,150816,Kab. Bungo
Tanah Sepenggal Lintas,150817,Kab. Bungo
Tebo Tengah,150901,Kab. Tebo
Tebo Ilir,150902,Kab. Tebo
Tebo Ulu,150903,Kab. Tebo
Rimbo Bujang,150904,Kab. Tebo
Sumay,150905,Kab. Tebo
VII Koto,150906,Kab. Tebo
Rimbo Ulu,150907,Kab. Tebo
Rimbo Ilir,150908,Kab. Tebo
Tengah Ilir,150909,Kab. Tebo
Serai Serumpun,150910,Kab. Tebo
VII Koto Ilir,150911,Kab. Tebo
Muara Tabir,150912,Kab. Tebo
Telanaipura,157101,Kota Jambi
Jambi Selatan,157102,Kota Jambi
Jambi Timur,157103,Kota Jambi
Pasar Jambi,157104,Kota Jambi
Pelayangan,157105,Kota Jambi
Danau Teluk,157106,Kota Jambi
Kota Baru,157107,Kota Jambi
Jelutung,157108,Kota Jambi
Alam Barajo,157109,Kota Jambi
Danau Sipin,157110,Kota Jambi
Paal Merah,157111,Kota Jambi
